CATEGORIE,DATE,QUART,PDQ,X,Y,LAT,LONG
Introduction,20150116,soir,13,294394.574,5030802.766,45.4170833997,-73.6329514207
Introduction,20150116,soir,16,298773.688,5034253.0,45.4481818676,-73.5770412364
Introduction,20150116,nuit,20,0,0,1,1
Introduction,20150116,jour,20,299050.854,5039480.78,45.4952262366,-73.5735590788
Introduction,20150116,soir,21,300229.511,5041780.08,45.5159250232,-73.5584998528
Introduction,20150116,soir,23,301595.84,5044864.794,45.5436900864,-73.541031744
Introduction,20150116,soir,23,300929.087,5044902.111,45.5440224924,-73.5495703234
Introduction,20150116,nuit,23,0,0,1,1
Introduction,20150116,jour,23,301789.922,5045280.103,45.5474280524,-73.5385489287
Introduction,20150116,jour,23,0,0,1,1
Introduction,20150116,soir,23,301595.84,5044864.794,45.5436900864,-73.541031744
Introduction,20150116,jour,26,294308.597,5040671.983,45.5058899817,-73.6342605747
Introduction,20150116,soir,27,292530.892,5046178.039,45.5554064119,-73.657148055
Introduction,20150116,nuit,38,298181.404,5042765.582,45.5247765245,-73.5847278286
Introduction,20150116,soir,38,297802.221,5043198.954,45.5286724678,-73.5895881166
Introduction,20150116,soir,42,296445.344,5049181.5,45.5824904552,-73.6070614968
Introduction,20150116,jour,42,296916.762,5052124.664,45.6089793401,-73.6010680075
Introduction,20150116,jour,44,298273.281,5045862.092,45.5526409158,-73.5835929455
Introduction,20150116,soir,44,298103.74,5047425.952,45.5667114353,-73.5857858027
Introduction,20150117,jour,12,297863.277,5039093.148,45.4917273601,-73.5887483741
Introduction,20150117,soir,22,300544.702,5042510.12,45.5224962103,-73.5544719143
Introduction,20150117,soir,27,293090.809,5046844.153,45.5614099538,-73.6499923673
Introduction,20150117,jour,39,295465.094,5052751.0,45.6145972796,-73.6196912427
Introduction,20150117,soir,39,295794.23,5053110.49,45.6178363978,-73.6154777413
Introduction,20150118,nuit,13,293996.313,5032026.0,45.428084673,-73.6380668634
Introduction,20150118,jour,16,301490.563,5035887.0,45.4629035668,-73.5423193269
Introduction,20150118,nuit,21,299962.84,5041609.764,45.5143906516,-73.5619114187
Introduction,20150118,nuit,21,299318.707,5040879.702,45.5078164881,-73.5701475909
Introduction,20150118,nuit,23,300951.796,5045640.94,45.5506708652,-73.5492853251
Introduction,20150118,soir,23,301878.271,5045042.216,45.5452878358,-73.5374160568
Introduction,20150118,nuit,30,295274.516,5047620.265,45.5684269554,-73.6220347138
Introduction,20150118,jour,31,295374.665,5044148.181,45.5371853559,-73.62068478
Introduction,20150118,nuit,38,299043.124,5041066.069,45.5094912754,-73.5736765867
Introduction,20150118,soir,42,297223.553,5049726.62,45.5874045124,-73.597097538
Introduction,20150118,soir,44,298112.087,5045255.593,45.5471818985,-73.585649195
Introduction,20150118,jour,48,303414.542,5051676.42,45.6049892479,-73.5177611727
Introduction,20150118,soir,48,300001.879,5050383.079,45.5933362336,-73.5614977984
Introduction,20150118,soir,48,300164.361,5050057.134,45.5904043896,-73.5594121638
Introduction,20150119,jour,8,290291.344,5033120.5,45.4378664809,-73.6854469431
Introduction,20150119,jour,10,292246.669,5043840.003,45.5343629298,-73.6607285279
Introduction,20150119,jour,11,296153.922,5036891.212,45.4718942712,-73.6105790428
Introduction,20150119,soir,13,0,0,1,1
Introduction,20150119,jour,15,298120.976,5037795.54,45.4800534167,-73.5854337271
Introduction,20150119,jour,15,298176.001,5035864.533,45.4626778314,-73.5847038517
Introduction,20150119,soir,16,299357.906,5036722.0,45.4704039396,-73.5695998442
Introduction,20150119,soir,16,299179.469,5036555.5,45.4689042802,-73.5718799986
Introduction,20150119,soir,16,298290.514,5034430.571,45.4497754083,-73.5832205457
Introduction,20150119,soir,16,298904.844,5036278.5,45.4664094376,-73.5753888045
Introduction,20150119,nuit,20,299946.456,5039309.056,45.4936877932,-73.5620983541
Introduction,20150119,jour,22,300782.788,5043865.102,45.5346902743,-73.5514352966
Introduction,20150119,jour,23,302333.958,5046065.133,45.5544941682,-73.5315856236
Introduction,20150119,jour,23,301671.225,5045040.668,45.5452730071,-73.5400675052
Introduction,20150119,soir,23,301284.018,5045102.453,45.545827124,-73.5450265716
Introduction,20150119,jour,23,301506.587,5044205.106,45.5377535546,-73.5421702595
Introduction,20150119,nuit,24,297204.885,5042021.712,45.5180729375,-73.5972171722
Introduction,20150119,soir,26,294734.802,5040974.967,45.5086226335,-73.6288125768
Introduction,20150119,soir,26,295226.054,5039934.684,45.4992686589,-73.6225053335
Introduction,20150119,nuit,35,295753.113,5043241.573,45.5290323835,-73.6158222833
Introduction,20150119,jour,39,294259.068,5049870.308,45.5886588471,-73.6350925245
Introduction,20150119,jour,39,295414.985,5053603.967,45.6222717959,-73.6203501524
Introduction,20150119,jour,48,302782.761,5051977.537,45.6076972325,-73.5258616674
Introduction,20150119,jour,48,301193.271,5048615.05,45.5774341832,-73.5462146071
Introduction,20150119,soir,49,304653.617,5055926.56,45.6432343874,-73.5018778643
Introduction,20150120,soir,11,296177.545,5036506.041,45.4684286152,-73.6102701582
Introduction,20150120,soir,16,299517.031,5035197.5,45.4566869687,-73.5675483853
Introduction,20150120,nuit,21,300432.805,5041717.657,45.5153646184,-73.5558972417
Introduction,20150120,nuit,21,299574.109,5042030.069,45.5181699206,-73.5668913131
Introduction,20150120,soir,22,0,0,1,1
Introduction,20150120,soir,22,300910.192,5043374.598,45.5302772556,-73.5498001554
Introduction,20150120,soir,23,302120.796,5046355.615,45.5571072379,-73.534317441
Introduction,20150120,soir,23,301639.732,5045349.667,45.5480533489,-73.540472804
Introduction,20150120,soir,23,302189.898,5046513.115,45.5585247392,-73.5334331667
Introduction,20150120,jour,23,301884.695,5046371.114,45.5572457548,-73.537341708
Introduction,20150120,soir,23,302474.192,5046096.117,45.5547734555,-73.5297896223
Introduction,20150120,jour,23,301019.629,5045112.211,45.5459135452,-73.5484124794
Introduction,20150120,jour,26,293816.123,5039535.647,45.495657187,-73.6405374028
Introduction,20150120,soir,30,295046.557,5048284.55,45.5744012343,-73.6249684347
Introduction,20150120,jour,30,295085.859,5048015.051,45.5719767517,-73.6244595125
Introduction,20150120,jour,35,296924.505,5044302.103,45.5385896431,-73.6008426796
Introduction,20150120,nuit,35,296481.823,5044799.036,45.5430560782,-73.6065194859
Introduction,20150120,nuit,38,298423.503,5042697.222,45.5241636515,-73.5816277165
Introduction,20150120,soir,38,299022.899,5042969.088,45.5266152324,-73.5739578559
Introduction,20150120,soir,38,297751.951,5043230.937,45.5289597564,-73.5902321507
Introduction,20150120,soir,38,298014.971,5042187.462,45.5195727754,-73.5868504105
Introduction,20150120,soir,39,293411.424,5050229.09,45.5918738989,-73.6459642588
Introduction,20150120,soir,39,295017.376,5051856.584,45.6065429523,-73.6254138868
Introduction,20150120,soir,39,293602.656,5049970.5,45.5895501435,-73.6435073686
Introduction,20150120,soir,39,295069.856,5051802.11,45.6060535185,-73.624740005
Introduction,20150120,jour,42,296274.688,5051315.0,45.6016862001,-73.609285633
Introduction,20150120,jour,45,298090.742,5056033.616,45.6441652925,-73.5860706861
Introduction,20150120,jour,48,301702.497,5049870.967,45.5887377563,-73.5396976357
Introduction,20150120,jour,48,302740.574,5052383.352,45.6113487379,-73.526404232
Introduction,20150121,soir,7,290179.334,5042045.268,45.5181729748,-73.6871442831
Introduction,20150121,soir,8,291831.063,5033576.5,45.4420000492,-73.6657786448
Introduction,20150121,soir,8,288136.375,5033681.0,45.4428620821,-73.7130101545
Introduction,20150121,soir,13,296596.897,5034355.982,45.4490863923,-73.6048713211
Introduction,20150121,soir,15,297432.702,5034566.84,45.4509931088,-73.5941892728
Introduction,20150121,soir,15,299534.369,5038560.549,45.4869494067,-73.5673627417
Introduction,20150121,soir,15,299441.841,5038510.246,45.4864960536,-73.5685458942
Introduction,20150121,soir,16,299539.781,5035581.0,45.4601380632,-73.5672616053
Introduction,20150121,jour,16,299532.188,5034776.0,45.4528942153,-73.5673500721
Introduction,20150121,nuit,22,300320.854,5043456.811,45.5310135011,-73.5573460378
Introduction,20150121,nuit,23,0,0,1,1
Introduction,20150121,soir,23,301545.698,5044282.078,45.5384463611,-73.5416699773
Introduction,20150121,soir,23,302084.995,5046275.615,45.5563872318,-73.5347755656
Introduction,20150121,soir,23,302084.995,5046275.615,45.5563872318,-73.5347755656
Introduction,20150121,soir,27,291281.551,5045232.409,45.5468742031,-73.6731239601
Introduction,20150121,jour,27,293789.507,5045491.125,45.5492463756,-73.641011762
Introduction,20150121,soir,30,293888.328,5047862.178,45.570583409,-73.6397990624
Introduction,20150121,soir,30,297696.818,5046764.241,45.5607531124,-73.5909892626
Introduction,20150121,jour,38,297121.412,5042570.576,45.5230109151,-73.598294221
Introduction,20150121,soir,38,297907.669,5043249.068,45.5291244634,-73.5882388398
Introduction,20150121,jour,38,298847.846,5043085.804,45.5276640149,-73.5762002826
Introduction,20150121,jour,46,299675.192,5050910.873,45.5980831398,-73.5656905032
Introduction,20150121,jour,46,299675.192,5050910.873,45.5980831398,-73.5656905032
Introduction,20150121,jour,48,303802.756,5048898.685,45.5799950478,-73.5127787083
Introduction,20150121,soir,48,300598.843,5048209.601,45.5737824916,-73.5538277859
Introduction,20150122,soir,7,290984.401,5041196.622,45.5105529619,-73.676815574
Introduction,20150122,nuit,7,290984.401,5041196.622,45.5105529619,-73.676815574
Introduction,20150122,nuit,7,290984.401,5041196.622,45.5105529619,-73.676815574
Introduction,20150122,soir,7,290984.401,5041196.622,45.5105529619,-73.676815574
Introduction,20150122,jour,7,291118.781,5040797.5,45.5069641599,-73.6750846177
Introduction,20150122,soir,11,293016.797,5035360.509,45.4580744157,-73.6506644967
Introduction,20150122,soir,12,298437.762,5038835.548,45.4894148356,-73.5813950868
Introduction,20150122,nuit,12,298625.579,5039121.713,45.4919915615,-73.5789958581
Introduction,20150122,jour,15,298324.506,5037259.025,45.4752275249,-73.5828232336
Introduction,20150122,soir,15,297576.092,5035940.492,45.4633554009,-73.5923762463
Introduction,20150122,soir,15,299802.189,5037283.548,45.4754603345,-73.5639235512
Introduction,20150122,soir,16,299539.781,5035581.0,45.4601380632,-73.5672616053
Introduction,20150122,soir,16,299519.281,5035261.0,45.4572583904,-73.5675202985
Introduction,20150122,soir,23,301260.453,5044931.224,45.5442862243,-73.5453271126
Introduction,20150122,jour,23,301595.84,5044864.794,45.5436900864,-73.541031744
Introduction,20150122,soir,23,301692.317,5045441.767,45.548882334,-73.5397999455
Introduction,20150122,jour,27,292962.221,5044166.9,45.5373169856,-73.651574782
Introduction,20150122,jour,30,295046.557,5048284.55,45.5744012343,-73.6249684347
Introduction,20150122,soir,31,294466.403,5044851.063,45.5434972539,-73.6323292416
Introduction,20150122,soir,31,295279.006,5044118.071,45.5369131149,-73.621909038
Introduction,20150122,soir,35,296057.662,5044142.4,45.5371422407,-73.6119393984
Introduction,20150122,soir,35,296057.662,5044142.4,45.5371422407,-73.6119393984
Introduction,20150122,jour,35,296506.999,5044243.079,45.5380536797,-73.6061876743
Introduction,20150122,jour,35,296617.908,5043284.578,45.5294300475,-73.6047515297
Introduction,20150122,nuit,38,299574.109,5042030.069,45.5181699206,-73.5668913131
Introduction,20150122,soir,38,299456.89,5044003.039,45.5359225774,-73.5684132307
Introduction,20150122,soir,38,299456.89,5044003.039,45.5359225774,-73.5684132307
Introduction,20150122,soir,39,294885.156,5051309.0,45.6016137821,-73.627097825
Introduction,20150122,jour,42,0,0,1,1
Introduction,20150122,jour,42,298924.906,5049540.5,45.5857462023,-73.5752912763
Introduction,20150122,jour,44,298927.055,5045972.521,45.5536404143,-73.5752208686
Introduction,20150122,soir,44,298610.113,5046080.124,45.5546059176,-73.5792816296
Introduction,20150122,soir,44,298176.487,5045108.593,45.5458597562,-73.5848224638
Introduction,20150122,soir,44,299413.983,5046002.602,45.5539150298,-73.5689846151
Introduction,20150122,jour,49,303173.164,5058439.468,45.6658441202,-73.5208781548
Introduction,20150123,nuit,3,283391.688,5040769.5,45.5065178402,-73.7739694931
Introduction,20150123,jour,11,295165.984,5036516.435,45.4685089245,-73.6232069032
Introduction,20150123,jour,11,295165.984,5036516.435,45.4685089245,-73.6232069032
Introduction,20150123,jour,11,295165.984,5036516.435,45.4685089245,-73.6232069032
Introduction,20150123,jour,11,295165.984,5036516.435,45.4685089245,-73.6232069032
Introduction,20150123,jour,13,294846.813,5031404.5,45.4225047065,-73.6271852775
Introduction,20150123,soir,15,298124.742,5036806.649,45.471154953,-73.5853721175
Introduction,20150123,nuit,20,298995.149,5039859.581,45.4986343907,-73.574276293
Introduction,20150123,jour,21,300348.088,5041359.186,45.5121384141,-73.5569783083
Introduction,20150123,jour,22,300402.489,5043849.101,45.5345439949,-73.5563043964
Introduction,20150123,soir,23,301244.997,5045014.664,45.5450369689,-73.5455256467
Introduction,20150123,jour,26,294534.788,5041175.622,45.5104252916,-73.6313765135
Introduction,20150123,soir,26,294892.736,5039948.081,45.499384557,-73.6267706305
Introduction,20150123,jour,26,293135.188,5039877.451,45.4987218279,-73.6492579818
Introduction,20150123,jour,26,293135.188,5039877.451,45.4987218279,-73.6492579818
Introduction,20150123,jour,30,296131.959,5047185.119,45.5645225821,-73.6110419819
Introduction,20150123,soir,35,298221.19,5044551.392,45.5408462864,-73.5842424972
Introduction,20150123,jour,35,297162.19,5043545.416,45.5317833425,-73.5977874175
Introduction,20150123,soir,38,299218.003,5042484.084,45.5222525673,-73.5714546312
Introduction,20150123,soir,38,299679.403,5042455.585,45.5219996639,-73.5655479985
Introduction,20150123,soir,38,298430.605,5042440.581,45.5218543607,-73.5815334657
Introduction,20150123,jour,38,298998.025,5040997.568,45.5088745014,-73.5742529533
Introduction,20150123,nuit,38,298692.505,5042435.582,45.5218117215,-73.5781808723
Introduction,20150123,soir,42,294728.877,5049273.682,45.5832972032,-73.6290591679
Introduction,20150123,soir,44,300528.142,5044621.755,45.5414974038,-73.5547023152
Introduction,20150123,jour,44,299413.983,5046002.602,45.5539150298,-73.5689846151
Introduction,20150123,soir,44,298625.894,5045784.985,45.5519502959,-73.5790757783
Introduction,20150123,jour,45,298623.146,5055868.497,45.6426844603,-73.5792385766
Introduction,20150123,nuit,45,295604.389,5054478.058,45.6301395888,-73.617937799
Introduction,20150123,nuit,48,301235.699,5048140.099,45.573160644,-73.5456674944
Introduction,20150123,soir,48,300830.496,5048496.995,45.5763699127,-73.5508620421
Introduction,20150123,jour,48,300830.496,5048496.995,45.5763699127,-73.5508620421
Introduction,20150124,jour,11,296561.487,5036535.528,45.4686985876,-73.6053605345
Introduction,20150124,jour,20,298539.693,5040923.743,45.5082062301,-73.5801176812
Introduction,20150124,nuit,21,300576.298,5040586.477,45.5051866755,-73.5540508825
Introduction,20150124,nuit,27,294148.794,5048454.896,45.5759208947,-73.6364749297
Introduction,20150124,nuit,30,295636.191,5048695.465,45.5781067836,-73.6174213238
Introduction,20150124,nuit,30,295636.191,5048695.465,45.5781067836,-73.6174213238
Introduction,20150124,jour,30,294856.031,5047986.609,45.571717576,-73.6274035287
Introduction,20150124,jour,33,294887.063,5042936.207,45.5262728076,-73.6269036365
Introduction,20150124,soir,35,295808.308,5043810.927,45.5341563539,-73.6151261057
Introduction,20150124,jour,35,296430.886,5044719.215,45.5423372106,-73.6071704004
Introduction,20150124,soir,38,298711.754,5043345.718,45.5300016447,-73.5779457795
Introduction,20150124,nuit,39,0,0,1,1
Introduction,20150124,jour,39,295215.219,5052955.5,45.6164340162,-73.6228991275
Introduction,20150124,jour,39,293752.094,5049421.0,45.584607984,-73.6415797167
Introduction,20150124,soir,42,298059.344,5048831.5,45.5793585625,-73.5863739449
Introduction,20150124,soir,42,0,0,1,1
Introduction,20150124,soir,48,299992.544,5049649.861,45.5867384627,-73.561610227
Introduction,20150124,soir,48,300344.579,5049431.349,45.5847745714,-73.5570967113
Introduction,20150125,jour,7,291467.344,5042225.5,45.5198205878,-73.6706627564
Introduction,20150125,nuit,15,299484.698,5038053.592,45.4823872016,-73.56799269
Introduction,20150125,nuit,20,299268.556,5041048.336,45.5093335309,-73.5707913067
Introduction,20150125,nuit,23,300929.266,5045571.702,45.5500477124,-73.5495733271
